65657764Melanie        Gautier    85045LA CHAIZE-GIRAUD                                  VENDEE                      PAYS DE LA LOIRE              01342400439400390500512500
65916530Lucas          Renaud     72362LE TRONCHET                                       SARTHE                      PAYS DE LA LOIRE              03555401088200797801669400
66041220Francois       Langlois   28113COULOMBS                                          EURE-ET-LOIR                CENTRE                        00366300122700121800121800
66624951David          Etienne    14264LA FERRIERE-HARANG                                CALVADOS                    BASSE-NORMANDIE               02449500805600825000818900
66729197Agnes          Lemoine    50289MARCHESIEUX                                       MANCHE                      BASSE-NORMANDIE               00530900159200106200265500
66743645Corinne        Colin      79226LE RETAIL                                         DEUX-SEVRES                 POITOU-CHARENTES              07073502133501470003470000
66895471Philippe       Fontaine   07096GLUIRAS                                           ARDECHE                     RHONE-ALPES                   02333200725800574001033400
67057585Lucie          Etienne    62407HAM-EN-ARTOIS                                     PAS-DE-CALAIS               NORD-PAS-DE-CALAIS            04174701263400876702034600
67619898Sandrine       Renault    39477SAINT-BARAING                                     JURA                        FRANCHE-COMTE                 00860700286900286900286900
67621841Chloe          Collin     52378PAROY-SUR-SAULX                                   HAUTE-MARNE                 CHAMPAGNE-ARDENNE             01523100502600502600517900
68233533Florence       Bonnet     43089ESPALY-SAINT-MARCEL                               HAUTE-LOIRE                 AUVERGNE                      08021802430301677103914400
68944821Michael        Leblanc    04062LA CONDAMINE-CHATELARD                            ALPES-DE-HAUTE-PROVENCE     PROVENCE-ALPES-COTE D'AZUR    01526800361500558600606700
69413986Valerie        Da Silva   12017AYSSENES                                          AVEYRON                     MIDI-PYRENEES                 00960500303500316700340300
69636642Laetitia       Noel       33169FLOUDES                                           GIRONDE                     AQUITAINE                     06549202032001577202940000
69949299Laure          Mallet     64241GERONCE                                           PYRENEES-ATLANTIQUES        AQUITAINE                     06281001909701357803013500
70015747Jean-Marc      Millet     36174ROUSSINES                                         INDRE                       CENTRE                        04731101460101121402149600
70081647Quentin        Dupuis     71198FLACEY-EN-BRESSE                                  SAONE-ET-LOIRE              BOURGOGNE                     00580800193600193600193600
70272182Angelique      Klein      59043BAILLEUL                                          NORD                        NORD-PAS-DE-CALAIS            00442000149000147000146000
70293521Christiane     Monnier    63015AUBUSSON-D'AUVERGNE                               PUY-DE-DOME                 AUVERGNE                      01660600564400548100548100
70480996Florence       Breton     79251SAINT-GENARD                                      DEUX-SEVRES                 POITOU-CHARENTES              01294700431000431000432700
70616243Genevieve      Lemaire    27467PONT-AUDEMER                                      EURE                        HAUTE-NORMANDIE               03391701024400699901667400
70621833Justine        Lemaitre   20352VILLE-DI-PARASO                                   HAUTE-CORSE                 CORSE                         00846700295100275800275800
70696029Stephane       Remy       79220PRIN-DEYRANCON                                    DEUX-SEVRES                 POITOU-CHARENTES              00386400128800128800128800
71434187Pascal         Henry      70206ECHENANS-SOUS-MONT-VAUDOIS                        HAUTE-SAONE                 FRANCHE-COMTE                 10346003139902237304968800
72152910Serge          Laurent    02484MEZY-MOULINS                                      AISNE                       PICARDIE                      04376101369301083001923800
72181194Nicolas        Tessier    34149MARGON                                            HERAULT                     LANGUEDOC-ROUSSILLON          01005000336100336100332800
72795271Emma           Richard    89346SAINT-GEORGES-SUR-BAULCHE                         YONNE                       BOURGOGNE                     01098000373600366100358300
72905457Yves           Mallet     30221ROQUEMAURE                                        GARD                        LANGUEDOC-ROUSSILLON          03731201147400822901760900
73603262Herve          Renaud     60520LE QUESNEL-AUBRY                                  OISE                        PICARDIE                      00502100166800168500166800
74617565Jerome         Faure      17153ESNANDES                                          CHARENTE-MARITIME           POITOU-CHARENTES              03801101185100919501696500
74940374Eric           Schneider  65125CAMPISTROUS                                       HAUTES-PYRENEES             MIDI-PYRENEES                 01587400526300519900541200
75249161Damien         Gerard     26347TAIN-L'HERMITAGE                                  DROME                       RHONE-ALPES                   02288600826700731800730100
75268929Sabrina        Girard     31487SAINT-IGNAN                                       HAUTE-GARONNE               MIDI-PYRENEES                 00655600217600220400217600
75422940Marine         Rey        89405TAINGY                                            YONNE                       BOURGOGNE                     02333400702400479201151800
75648011Matthieu       Reynaud    89024AUXERRE                                           YONNE                       BOURGOGNE                     01221800421600403200397000
75653188Georges        Moulin     57511NORROY-LE-VENEUR                                  MOSELLE                     LORRAINE                      03261101031100848801381200
75655668Laure          Picard     72221NOGENT-SUR-LOIR                                   SARTHE                      PAYS DE LA LOIRE              04385801325800917902142100
75996408Serge          Millet     07346VIVIERS                                           ARDECHE                     RHONE-ALPES                   00682800251400217500213900
76200862Remi           Lemaire    04106LURS                                              ALPES-DE-HAUTE-PROVENCE     PROVENCE-ALPES-COTE D'AZUR    02755900873100613401269400
76292017Matthieu       Hubert     60658VAUCIENNES                                        OISE                        PICARDIE                      03864001225601052901585500
76443915Catherine      Fontaine   56020BOHAL                                             MORBIHAN                    BRETAGNE                      07046102177001652403216700
76750483Isabelle       Muller     43088ESPALEM                                           HAUTE-LOIRE                 AUVERGNE                      00293600100400091900101300
77015359David          Masson     60019ANTHEUIL-PORTES                                   OISE                        PICARDIE                      00364500121300122100121100
77196295Justine        Philippe   02282EPPES                                             AISNE                       PICARDIE                      00347400116600115000115800
77360698Thomas         Durand     43144MOUDEYRES                                         HAUTE-LOIRE                 AUVERGNE                      02109100679800706100723200
77685245Fabrice        Robert     12090DRUELLE                                           AVEYRON                     MIDI-PYRENEES                 03462301050200738701673400
77859060Jeremy         Andre      56258LA TRINITE-SUR-MER                                MORBIHAN                    BRETAGNE                      00106500035700035400035400
78250608Stephane       Gilbert    94081VITRY-SUR-SEINE                                   VAL-DE-MARNE                ILE-DE-FRANCE                 00596600200700199300196600
78813097Guy            Laurent    89024AUXERRE                                           YONNE                       BOURGOGNE                     02081000624300416201040500
78878980Lucie          Martinez   69295SIMANDRES                                         RHONE                       RHONE-ALPES                   01953600654200665400634000
79127728Emma           Joly       50388ORVAL                                             MANCHE                      BASSE-NORMANDIE               01941200634000575900731300
79240926Ines           Noel       50339MONTCHATON                                        MANCHE                      BASSE-NORMANDIE               06824402054901395403374100
79757352Magali         Menard     64322LASSE                                             PYRENEES-ATLANTIQUES        AQUITAINE                     01862800592200568100702500
80321210Cedric         Jacquet    70235FLAGY                                             HAUTE-SAONE                 FRANCHE-COMTE                 03013300959800791701261800
80417789Francis        Riviere    70242FONTENOIS-LA-VILLE                                HAUTE-SAONE                 FRANCHE-COMTE                 00811500258100221100332300
80519477Bernadette     Leroy      72284SAINT-GERMAIN-SUR-SARTHE                          SARTHE                      PAYS DE LA LOIRE              00109100032700021800054600
80574918Lionel         Andre      01233MARCHAMP                                          AIN                         RHONE-ALPES                   04221101266300844202110600
80586047Laurence       Roger      05157SAINT-VERAN                                       HAUTES-ALPES                PROVENCE-ALPES-COTE D'AZUR    03389000976500782301630200
80604740Elisabeth      Blanc      27268LE FRESNE                                         EURE                        HAUTE-NORMANDIE               07814502364901647403802200
81025221Laura          Fabre      67364OSTHOUSE                                          BAS-RHIN                    ALSACE                        00601700205400199900196400
81377293Bernadette     Renaud     89424TRUCY-SUR-YONNE                                   YONNE                       BOURGOGNE                     05443401691601304002447800
81451682Herve          Deschamps  76316GRAINVILLE-SUR-RY                                 SEINE-MARITIME              HAUTE-NORMANDIE               00861500285200288500287800
81524731Jean-Michel    Thomas     80787VERCOURT                                          SOMME                       PICARDIE                      00810800253100194300363400
81797175Aurelie        Robin      32309PELLEFIGUE                                        GERS                        MIDI-PYRENEES                 05376601613001075302688300
82038958Jonathan       Prevost    22370TREMEVEN                                          COTES-D'ARMOR               BRETAGNE                      00917700275300183500458900
82260226Antoine        Carpentier 50180FERVACHES                                         MANCHE                      BASSE-NORMANDIE               04627501421501055802150200
82296060Laurence       Jacquet    60312HERICOURT-SUR-THERAIN                             OISE                        PICARDIE                      01685200538700476400670100
82357600Sylvie         Rey        22108LANLEFF                                           COTES-D'ARMOR               BRETAGNE                      04640101442601114702082800
82623679Pauline        Fleury     67184HATTEN                                            BAS-RHIN                    ALSACE                        00807600279000267200261400
83928423Danielle       Cousin     57761ZILLING                                           MOSELLE                     LORRAINE                      04072001254000950501867500
84644797Dominique      Barbier    31512SAINT-PIERRE-DE-LAGES                             HAUTE-GARONNE               MIDI-PYRENEES                 01512200526800496500488900
84727063Benoit         Durand     35293SAINT-MARC-SUR-COUESNON                           ILLE-ET-VILAINE             BRETAGNE                      02166700655400454401056900
84892435Nathalie       Hoarau     16378TAIZE-AIZIE                                       CHARENTE                    POITOU-CHARENTES              01482300444700296400741200
84914804Anais          Poirier    27467PONT-AUDEMER                                      EURE                        HAUTE-NORMANDIE               05860001839801376202644000
84925947Frederic       Duval      68239OBERBRUCK                                         HAUT-RHIN                   ALSACE                        05072501539001399002134500
85015785Jocelyne       Garcia     57269GUENANGE                                          MOSELLE                     LORRAINE                      00355700124300116300115100
85164216Jean-Paul      Barthelemy 32077CASTELNAU-D'ANGLES                                GERS                        MIDI-PYRENEES                 00703500238900240300224300
85421967Christiane     Monnier    84149VIOLES                                            VAUCLUSE                    PROVENCE-ALPES-COTE D'AZUR    01271900466000433700372200
85471154Ines           Le Roux    11215MALVES-EN-MINERVOIS                               AUDE                        LANGUEDOC-ROUSSILLON          01914200616300485300812600
85919817Annie          Blanchard  62122BEUGNY                                            PAS-DE-CALAIS               NORD-PAS-DE-CALAIS            05817601765001247402805200
86195997Fabienne       Herve      59569SIN-LE-NOBLE                                      NORD                        NORD-PAS-DE-CALAIS            01911700573500382300955900
86365491Bernard        Grondin    64242GESTAS                                            PYRENEES-ATLANTIQUES        AQUITAINE                     01784500535300356900892300
86393366Florian        Dubois     21544SAINTE-COLOMBE                                    COTE-D'OR                   BOURGOGNE                     03298700989600659701649400
86942863Amandine       Hamon      42025BOYER                                             LOIRE                       RHONE-ALPES                   12303903733002613705957200
86976141Remi           Menard     38536VERNIOZ                                           ISERE                       RHONE-ALPES                   05645601790901332002522700
87073870Lucas          Perrot     09275SAINT-QUIRC                                       ARIEGE                      MIDI-PYRENEES                 01781300617600567200596500
87298086Anne-marie     Perret     50328MILLIERES                                         MANCHE                      BASSE-NORMANDIE               00986400333300328800324300
87452790Nathalie       Meunier    50026AZEVILLE                                          MANCHE                      BASSE-NORMANDIE               01723200577000574400571800
88183579Rene           Huet       74040BONNE                                             HAUTE-SAVOIE                RHONE-ALPES                   01199500381200294700523600
88579116Danielle       Giraud     44147LA ROUXIERE                                       LOIRE-ATLANTIQUE            PAYS DE LA LOIRE              03323501015100742801565600
88604827Delphine       Gerard     59321INCHY                                             NORD                        NORD-PAS-DE-CALAIS            00283200093300095300094600
88680447Joel           Boucher    54433PORT-SUR-SEILLE                                   MEURTHE-ET-MOSELLE          LORRAINE                      03047200935600699501412100
89057327Sonia          Leclerc    58103DORNECY                                           NIEVRE                      BOURGOGNE                     01752500558700464100729700
89501135Morgane        Poulain    47236SAINTE-COLOMBE-DE-DURAS                           LOT-ET-GARONNE              AQUITAINE                     00322300101600081900138800
89721608Fanny          Roux       10068BUXEUIL                                           AUBE                        CHAMPAGNE-ARDENNE             03418001087400955701374900
89745557Jean-Claude    Antoine    55407PONT-SUR-MEUSE                                    MEUSE                       LORRAINE                      04150701257300877802015600
89753296Severine       Humbert    70334MARNAY                                            HAUTE-SAONE                 FRANCHE-COMTE                 04908401496301055102357000
90225645Stephanie      Perrier    62863VIOLAINES                                         PAS-DE-CALAIS               NORD-PAS-DE-CALAIS            00533100178300176500178300
90422544Eric           Breton     07270SAINT-MARTIN-SUR-LAVEZON                          ARDECHE                     RHONE-ALPES                   02702600867400698901136300
91059838Michael        Lucas      42238SAINT-JEAN-LA-VETRE                               LOIRE                       RHONE-ALPES                   01154700374300390900389500
91535476Emmanuel       Julien     06102RIMPLAS                                           ALPES-MARITIMES             PROVENCE-ALPES-COTE D'AZUR    01846300571000637700637600
91957440Sylvain        Charpentier47044CAHUZAC                                           LOT-ET-GARONNE              AQUITAINE                     06928202183301784502960400
92067675Nicole         Marie      25494ROCHEJEAN                                         DOUBS                       FRANCHE-COMTE                 01747700524300349500873900
92205978Sabrina        Richard    34143LOUPIAN                                           HERAULT                     LANGUEDOC-ROUSSILLON          01497400464800364800667800
92311834Herve          Leger      02421LESGES                                            AISNE                       PICARDIE                      00259800086600086600086600
92823410Matthieu       Bertin     27027LES AUTHIEUX                                      EURE                        HAUTE-NORMANDIE               00593600197100197800198700
92875316Myriam         Boulanger  51636VILLERS-MARMERY                                   MARNE                       CHAMPAGNE-ARDENNE             03911501194400867101850000
93204204Lucas          Antoine    91552SAINT-GERMAIN-LES-ARPAJON                         ESSONNE                     ILE-DE-FRANCE                 01908700572600381700954400
93258275Amelie         Bertrand   60517PUISEUX-LE-HAUBERGER                              OISE                        PICARDIE                      03939201181700787801969700
93281334Denis          Blanchard  71470SAINT-POINT                                       SAONE-ET-LOIRE              BOURGOGNE                     00940900301500319700319700
93444734Chloe          Blanc      58168MILLAY                                            NIEVRE                      BOURGOGNE                     00559800186600186600186600
93446137Jean-Luc       Pasquier   51006ALLIANCELLES                                      MARNE                       CHAMPAGNE-ARDENNE             05183701601201206002376500
93485852Carole         Roux       80516MARQUAIX                                          SOMME                       PICARDIE                      01247800416900416900414000
93609826Yannick        Charpentier14545ROULLOURS                                         CALVADOS                    BASSE-NORMANDIE               01260900392400338000530500
93620378Jacqueline     Millet     85211SAINTE-FLAIVE-DES-LOUPS                           VENDEE                      PAYS DE LA LOIRE              00513000170400170100172500
93780174Fabrice        Rousseau   78413MONDREVILLE                                       YVELINES                    ILE-DE-FRANCE                 03660101098100732201829800
93840301Georges        Simon      67057BOSSELSHAUSEN                                     BAS-RHIN                    ALSACE                        02820900887700749801183400
94281893Pauline        Philippe   02641RENNEVAL                                          AISNE                       PICARDIE                      00737400245800245800245800
94741308Laurence       Germain    37144MARCAY                                            INDRE-ET-LOIRE              CENTRE                        05715501714601143102857800
94834225Stephanie      Brunet     52169DOMBLAIN                                          HAUTE-MARNE                 CHAMPAGNE-ARDENNE             07029602171301626103232200
94873108Serge          Guerin     58210PLANCHEZ                                          NIEVRE                      BOURGOGNE                     23542307078304892211571800
94993822Myriam         Menard     32139GAUDONVILLE                                       GERS                        MIDI-PYRENEES                 04699101449501082602167000
95009814Guy            Bailly     01304PONT-D'AIN                                        AIN                         RHONE-ALPES                   03469201079200809801580200
95023773Maryse         Michaud    27653TOURNY                                            EURE                        HAUTE-NORMANDIE               00847800282600282600282600
95061842Caroline       Simon      88457SIONNE                                            VOSGES                      LORRAINE                      03124300965300736901422100
95108960Evelyne        Simon      51369MOEURS-VERDEY                                     MARNE                       CHAMPAGNE-ARDENNE             02164900688100596200880600
95253813Elodie         Moulin     62171BOYAVAL                                           PAS-DE-CALAIS               NORD-PAS-DE-CALAIS            01332000432900423700475400
95259534Sandra         Julien     30135JONQUIERES-SAINT-VINCENT                          GARD                        LANGUEDOC-ROUSSILLON          02464400756200558901149300
95296199Carole         Collin     07117LABLACHERE                                        ARDECHE                     RHONE-ALPES                   00263800087500070000106300
95361262Sandra         Pelletier  50395LA PERNELLE                                       MANCHE                      BASSE-NORMANDIE               05679901747401306002626500
95439545Nadine         Muller     67069BUHL                                              BAS-RHIN                    ALSACE                        01965100635700551900777500
95815066Melanie        Gilbert    76501PIERREFIQUES                                      SEINE-MARITIME              HAUTE-NORMANDIE               00367000123000122300121700
95946859Josiane        Vidal      49092CHEMILLE                                          MAINE-ET-LOIRE              PAYS DE LA LOIRE              01489800459100349200681500
95960806Joel           Jacob      62883WAVRANS-SUR-TERNOISE                              PAS-DE-CALAIS               NORD-PAS-DE-CALAIS            00515700171100172300172300
96044785Laure          Dumas      08165FAUX                                              ARDENNES                    CHAMPAGNE-ARDENNE             06124701870301335302919100
96100925Florian        Guerin     12271SEVERAC-L'EGLISE                                  AVEYRON                     MIDI-PYRENEES                 01249100395200373200480700
96151941Christine      Gillet     27697VIRONVAY                                          EURE                        HAUTE-NORMANDIE               02767700842700600601324400
96581183Laurence       Millet     63066CELLES-SUR-DUROLLE                                PUY-DE-DOME                 AUVERGNE                      00480400157400161500161500
96939549Delphine       Michaud    16017ANVILLE                                           CHARENTE                    POITOU-CHARENTES              00688800229100229600230100
97105286Estelle        Le Roux    76028AUBEGUIMONT                                       SEINE-MARITIME              HAUTE-NORMANDIE               05662401710001188102764300
97306114Melanie        Masson     32144GAZAX-ET-BACCARISSE                               GERS                        MIDI-PYRENEES                 00686900229900231200225800
97944583Andre          Leroy      33069LE BOUSCAT                                        GIRONDE                     AQUITAINE                     02718800837300617801263700
98078022Karine         Robert     89315PREHY                                             YONNE                       BOURGOGNE                     00482000160900162100159000
99722133Hugo           Guyot      02105BOURESCHES                                        AISNE                       PICARDIE                      03045000915100616601513300
